1914-28,0.015503876,0.11627907,0.015503876,0,0.054263566,0.062015504,0,0,0,0.015503876,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0.062015504,0.069767442
1914-29,0,0.02484472,0.0062111801,0,0.10559006,0,0,0.0062111801,0,0,0,0,0.1242236,0.055900621,0.02484472,0,0.031055901,0,0,0,0,0,0,0.0062111801,0.02484472
1914-30,0,0,0,0,0.063583815,0.011560694,0.01734104,0.040462428,0,0.0057803468,0,0,0.10982659,0.01734104,0.0057803468,0,0,0,0.01734104,0.011560694,0.023121387,0.0057803468,0.0057803468,0,0.023121387
1915-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
1915-2,0,0.065934066,0,0,0,0,0.054945055,0.010989011,0,0.032967033,0,0,0.032967033,0,0.087912088,0,0.087912088,0.010989011,0.010989011,0.10989011,0,0,0,0.010989011,0
1915-3,0,0,0.013605442,0,0,0,0.074829932,0,0,0,0,0,0.040816327,0,0.095238095,0,0.020408163,0.047619048,0.0068027211,0,0,0,0.06122449,0,0.054421769
1915-4,0,0.044117647,0,0,0.088235294,0.014705882,0,0.19117647,0,0,0,0,0.044117647,0.014705882,0,0,0,0,0.014705882,0,0,0,0,0,0.058823529
1915-5,0,0,0,0,0.079510703,0,0.058103976,0,0,0.079510703,0,0.0091743119,0.17431193,0,0,0,0,0.003058104,0,0.006116208,0,0,0,0,0.076452599
1915-6,0.01497006,0.01497006,0.026946108,0.0089820359,0.04491018,0.005988024,0,0,0,0,0,0.002994012,0.18562874,0,0.083832335,0.002994012,0.0089820359,0,0.01497006,0.002994012,0,0,0,0.02994012,0.023952096
1915-7,0,0.063063063,0,0,0.15315315,0,0,0.12612613,0,0,0,0,0.009009009,0,0,0,0,0,0,0.11711712,0,0,0,0,0.045045045
1915-8,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.125,0,0.1875,0,0,0,0,0,0,0,0,0.03125,0
1915-9,0,0,0,0.012903226,0.058064516,0,0,0.096774194,0,0,0,0,0.032258065,0.051612903,0,0,0.077419355,0.012903226,0.04516129,0,0.0064516129,0,0,0.038709677,0.077419355
1915-10,0,0,0,0,0.15384615,0,0,0.030769231,0,0,0,0,0.015384615,0,0,0,0.030769231,0,0.046153846,0,0.061538462,0,0,0,0.20769231
1915-11,0,0.06504065,0,0,0.11788618,0,0,0,0,0.032520325,0,0.0040650407,0.097560976,0,0.069105691,0,0.0040650407,0,0,0,0,0,0,0.012195122,0.036585366
1915-12,0,0.12849162,0,0,0.039106145,0,0,0,0.016759777,0.027932961,0.0055865922,0,0.072625698,0.027932961,0.067039106,0,0.016759777,0,0.0055865922,0.0055865922,0,0,0,0,0.039106145
1915-13,0,0.044025157,0,0,0.081761006,0.0062893082,0.018867925,0,0.012578616,0,0,0,0.14465409,0,0,0,0.06918239,0,0,0,0,0,0,0,0.044025157
1915-14,0,0,0,0.092307692,0.015384615,0,0,0,0,0,0,0.015384615,0,0.015384615,0.030769231,0,0,0.030769231,0.030769231,0,0,0,0,0.015384615,0.16923077
1915-15,0.10576923,0.086538462,0,0.024038462,0.0096153846,0.033653846,0,0,0.0048076923,0.0096153846,0,0,0.014423077,0,0,0,0.14903846,0,0.033653846,0,0,0.081730769,0,0,0.019230769
1915-16,0,0.14124294,0,0.033898305,0.02259887,0,0,0,0,0,0,0,0.011299435,0,0,0.04519774,0.14689266,0,0.10169492,0,0,0,0.0056497175,0.02259887,0
1915-17,0,0,0.01010101,0,0,0,0,0,0,0,0,0,0.19191919,0,0,0.02020202,0,0,0.050505051,0.17171717,0,0.04040404,0,0,0
1915-18,0,0.18181818,0,0,0.13636364,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0.090909091
1915-19,0,0.057591623,0,0.015706806,0.041884817,0,0,0,0,0,0,0.0052356021,0,0.02617801,0,0,0.10994764,0,0.031413613,0.015706806,0,0.0052356021,0,0.010471204,0.14136126
1915-20,0,0,0,0,0,0.032432432,0,0,0,0,0,0,0.0054054054,0.010810811,0,0,0.6972973,0,0,0,0,0,0,0,0
1915-21,0,0.057142857,0,0.13571429,0,0,0,0,0.014285714,0.028571429,0.014285714,0,0,0,0,0,0.11428571,0.028571429,0.035714286,0,0.021428571,0,0,0,0.028571429
1915-22,0,0.016129032,0,0.016129032,0,0.10483871,0.016129032,0,0.0080645161,0,0.0080645161,0,0,0,0,0,0.40322581,0,0.032258065,0,0,0,0,0,0.064516129
1915-23,0,0.066666667,0,0,0,0.054545455,0,0.036363636,0,0,0,0,0.1030303,0,0.036363636,0,0.066666667,0,0.03030303,0,0,0,0,0,0.054545455
1915-24,0,0.07960199,0,0,0,0,0.0099502488,0.029850746,0,0,0,0,0.15920398,0,0.0049751244,0,0,0.044776119,0.0049751244,0,0.014925373,0,0,0,0.089552239
1915-25,0.036585366,0,0.06097561,0.024390244,0.14634146,0.012195122,0,0,0,0.024390244,0,0,0.085365854,0,0,0.012195122,0,0,0,0,0,0,0,0,0.14634146
1915-26,0.039855072,0.014492754,0,0.0036231884,0.039855072,0,0.010869565,0.032608696,0,0,0,0,0.079710145,0.072463768,0,0.0036231884,0.057971014,0,0.083333333,0.079710145,0.0036231884,0,0,0,0
1915-27,0,0.004784689,0.023923445,0.1291866,0,0,0,0.043062201,0,0,0,0,0.062200957,0,0.019138756,0,0.019138756,0.014354067,0.038277512,0.043062201,0,0,0,0,0.062200957
1915-28,0.079069767,0,0,0,0.074418605,0.0046511628,0.0046511628,0.0046511628,0.0046511628,0.037209302,0,0,0.023255814,0.041860465,0,0,0.037209302,0,0.03255814,0.0093023256,0.037209302,0,0,0,0.0093023256
1915-29,0.012269939,0.036809816,0,0.11656442,0,0,0.018404908,0,0,0,0.0061349693,0,0.15337423,0.055214724,0,0.0061349693,0,0,0.030674847,0,0,0,0,0,0.030674847
1915-30,0,0,0,0.14932127,0.0045248869,0.0045248869,0,0,0,0,0.16742081,0.0045248869,0,0,0.022624434,0,0.036199095,0,0,0,0,0,0.11764706,0,0
1915-31,0,0.0033333333,0,0.10666667,0,0,0,0,0,0,0.093333333,0,0.033333333,0,0,0.0033333333,0.093333333,0.0066666667,0.0066666667,0,0,0,0.13,0,0
1915-32,0.024691358,0,0.0041152263,0.14403292,0.0082304527,0.0041152263,0,0,0,0,0.061728395,0,0.069958848,0,0,0.0082304527,0.094650206,0,0,0,0,0,0.0041152263,0.012345679,0
1915-33,0,0,0.035294118,0.052941176,0.0058823529,0,0,0,0,0.023529412,0.13529412,0,0,0.017647059,0,0.011764706,0.064705882,0,0.0058823529,0,0,0,0,0,0.14117647
1915-34,0,0.021428571,0,0.085714286,0,0.0071428571,0.021428571,0.021428571,0,0,0.18571429,0,0.1,0,0,0,0.11428571,0,0,0,0,0.014285714,0.028571429,0,0
1915-35,0,0.033112583,0,0.0049668874,0.011589404,0,0.026490066,0,0.0033112583,0.056291391,0,0,0.18211921,0,0.01986755,0,0.089403974,0.0033112583,0.021523179,0.034768212,0,0,0,0,0.0066225166
1915-36,0,0,0,0,0.052884615,0,0.028846154,0,0,0.024038462,0.0048076923,0,0.17307692,0,0,0,0.033653846,0.028846154,0,0.13942308,0,0,0,0,0
1915-37,0.047619048,0.033613445,0,0.0056022409,0.025210084,0.053221289,0,0,0,0.033613445,0,0,0.06442577,0.039215686,0.0028011204,0,0.014005602,0,0.078431373,0.0056022409,0,0.025210084,0,0,0.039215686
1915-38,0,0,0,0.076923077,0,0.051282051,0,0,0.025641026,0,0,0,0.046153846,0.061538462,0.01025641,0,0.0051282051,0,0.097435897,0,0,0.0051282051,0.01025641,0.01025641,0.066666667
1915-39,0,0,0,0,0.038043478,0,0.048913043,0.02173913,0,0,0,0,0.043478261,0.010869565,0,0.0054347826,0,0.010869565,0.070652174,0.086956522,0,0,0,0,0.076086957
1915-40,0.020689655,0,0,0,0.013793103,0.013793103,0,0.0068965517,0,0,0,0,0.062068966,0.068965517,0.013793103,0,0.075862069,0,0.13793103,0,0.0068965517,0,0.013793103,0,0
1915-41,0.073333333,0,0,0.026666667,0,0,0,0.013333333,0,0,0,0,0.073333333,0.1,0.026666667,0,0,0,0.08,0.046666667,0.0066666667,0.013333333,0,0,0
1915-42,0.031914894,0,0.031914894,0,0.10638298,0,0.063829787,0,0,0,0,0,0,0.021276596,0.063829787,0,0,0,0,0.042553191,0,0.053191489,0,0,0
1916-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
1916-2,0.14423077,0,0,0.086538462,0,0,0,0,0,0,0,0.048076923,0,0,0.028846154,0,0,0,0.038461538,0.019230769,0,0,0,0,0.086538462
1916-3,0,0,0,0.070175439,0.070175439,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0.10526316,0,0,0,0,0,0.087719298
1916-4,0.012820513,0.012820513,0,0,0,0,0,0,0,0,0,0.038461538,0,0.025641026,0.1025641,0,0,0,0.23076923,0,0,0,0.012820513,0,0.064102564
1916-5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0
1916-6,0.041666667,0,0,0.11111111,0,0.013888889,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0.22222222,0,0,0,0,0,0.083333333
1916-7,0,0,0,0.083333333,0,0,0,0,0.027777778,0,0.055555556,0,0,0,0,0,0,0.13888889,0,0,0,0.22222222,0,0,0
1916-8,0,0,0,0.18421053,0,0,0,0,0,0.026315789,0,0,0.078947368,0,0.13157895,0,0,0.026315789,0.052631579,0,0,0,0,0,0
1916-9,0,0,0,0.18644068,0,0,0,0,0,0.016949153,0.016949153,0,0,0,0,0,0.016949153,0.033898305,0.22033898,0,0,0,0,0,0
1916-10,0.032258065,0,0,0.016129032,0,0,0.032258065,0,0,0,0,0,0,0.032258065,0.19354839,0,0,0.016129032,0.20967742,0,0,0,0,0,0.016129032
1916-11,0.026315789,0.14473684,0,0,0,0.039473684,0,0,0,0,0,0.026315789,0.092105263,0,0,0,0,0,0.15789474,0,0.052631579,0,0,0,0
1916-12,0,0,0,0.18571429,0,0.014285714,0,0,0,0,0,0,0,0.1,0.11428571,0,0,0,0,0,0,0.085714286,0,0,0
1916-13,0.059701493,0,0,0.029850746,0,0,0.014925373,0,0,0,0,0,0,0.029850746,0,0,0.044776119,0.014925373,0.20895522,0,0,0,0,0,0.074626866
1916-14,0.1,0,0,0,0,0,0.05,0,0,0,0,0,0.016666667,0,0,0,0.016666667,0,0.23333333,0.083333333,0,0,0,0,0.016666667
1916-15,0.040816327,0,0.040816327,0.040816327,0,0,0.12244898,0,0,0,0,0,0.14285714,0,0.020408163,0,0,0,0.10204082,0,0,0.020408163,0,0,0
1916-16,0,0,0.034482759,0.068965517,0,0,0.034482759,0,0,0,0,0,0,0.017241379,0.051724138,0,0.068965517,0,0.22413793,0,0,0,0,0,0
1916-17,0,0,0,0,0,0.03030303,0,0,0,0.060606061,0,0,0,0.12121212,0.12121212,0.03030303,0,0,0.03030303,0.15151515,0,0,0,0,0
1916-18,0.044444444,0.13333333,0,0,0,0,0,0,0,0,0,0,0,0.11111111,0,0,0.044444444,0,0,0,0,0,0,0,0.022222222
1916-19,0.018867925,0,0,0.037735849,0.018867925,0,0,0.018867925,0,0,0,0,0,0.075471698,0,0,0,0,0.20754717,0,0,0,0,0.018867925,0.056603774
1916-20,0,0,0,0.125,0,0,0.05,0,0.025,0,0,0,0.075,0,0.075,0,0,0,0.05,0.025,0,0,0,0.025,0
1916-21,0.069767442,0.023255814,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0.093023256,0,0,0,0.11627907,0,0,0.069767442,0,0.093023256,0.023255814
1916-22,0,0,0.016949153,0.016949153,0,0,0,0,0.033898305,0,0,0,0.15254237,0,0,0,0,0,0.15254237,0.033898305,0.016949153,0,0,0,0.06779661
1916-23,0,0,0,0,0,0,0,0,0,0,0.012987013,0,0.1038961,0.038961039,0.15584416,0,0,0,0.077922078,0.012987013,0.012987013,0,0,0,0.12987013
1916-24,0,0,0,0,0,0.015625,0,0.03125,0,0,0,0,0.15625,0,0.1875,0,0.0625,0,0,0,0,0,0,0,0
1916-25,0.13043478,0,0,0.065217391,0,0.02173913,0,0,0.010869565,0.02173913,0,0,0.065217391,0,0.010869565,0,0,0.010869565,0.16304348,0,0,0,0,0.054347826,0
1916-26,0.15555556,0,0,0,0,0,0.022222222,0,0,0,0,0,0.088888889,0,0.022222222,0,0,0.022222222,0.13333333,0.022222222,0,0,0,0,0
1916-27,0.038461538,0,0,0.083333333,0,0,0,0,0,0,0.0064102564,0,0.083333333,0,0.051282051,0,0,0.0064102564,0.1025641,0,0,0,0.0064102564,0,0.1474359
1916-28,0.025974026,0.012987013,0,0,0,0,0,0.025974026,0,0,0,0,0.1038961,0.090909091,0,0,0,0,0.15584416,0,0,0,0.012987013,0,0.11688312
1916-29,0.023255814,0,0,0,0.093023256,0,0.069767442,0,0,0,0,0,0.25581395,0,0.046511628,0,0.023255814,0,0,0,0,0,0,0,0
1916-30,0.082474227,0.020618557,0,0,0.030927835,0,0,0,0,0,0,0,0.072164948,0.072164948,0.06185567,0,0,0,0.092783505,0,0,0,0,0.010309278,0
1916-31,0.015625,0,0,0,0,0.078125,0,0,0,0,0,0.015625,0,0.046875,0.109375,0,0.03125,0,0.203125,0,0,0,0,0,0
1916-32,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.014285714,0.12857143,0,0.042857143,0,0.14285714,0,0,0,0,0.014285714,0.1
1916-33,0.024390244,0.024390244,0,0,0,0,0,0,0,0,0,0,0.097560976,0,0,0,0.048780488,0,0.097560976,0,0,0,0,0.024390244,0.17073171
1916-34,0,0,0,0.012987013,0.064935065,0,0,0,0,0,0,0.012987013,0.064935065,0.077922078,0,0,0,0,0,0.025974026,0.038961039,0,0,0.1038961,0.038961039
1917-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
1917-2,0.068965517,0,0,0.045977011,0,0,0.045977011,0,0,0,0,0,0.11494253,0,0,0,0,0,0.057471264,0.08045977,0,0.011494253,0,0,0.091954023
1917-3,0,0,0,0,0.0859375,0.0078125,0,0,0,0.0234375,0,0,0.0234375,0.0625,0,0,0.203125,0,0.046875,0,0,0,0,0,0.0546875
1917-4,0,0,0,0,0,0,0,0,0,0.093023256,0,0,0.023255814,0,0,0,0.023255814,0,0.093023256,0,0,0,0,0,0.13953488
1917-5,0,0.018018018,0,0,0.036036036,0,0.027027027,0,0,0.10810811,0,0,0.12612613,0,0,0,0,0,0,0.10810811,0.027027027,0,0,0.027027027,0.063063063
1917-6,0,0.064516129,0,0.0064516129,0.04516129,0.0064516129,0,0,0,0,0,0.025806452,0.058064516,0.0064516129,0,0,0.04516129,0,0,0.10967742,0,0,0,0,0.04516129
1917-7,0,0.11585366,0,0,0.006097561,0,0.006097561,0.024390244,0,0.085365854,0,0,0.012195122,0,0.018292683,0,0.11585366,0,0,0.018292683,0,0,0,0,0.042682927
1917-8,0.029411765,0,0,0,0,0,0,0.058823529,0,0.058823529,0,0,0,0.058823529,0.17647059,0,0,0,0,0,0.029411765,0,0,0,0
1917-9,0.034482759,0,0,0,0.08045977,0.022988506,0.057471264,0.011494253,0,0,0,0,0.1954023,0,0,0,0,0,0.011494253,0.057471264,0,0,0,0,0
1917-10,0,0.012820513,0,0,0,0.025641026,0,0,0,0.1025641,0,0.038461538,0.11538462,0,0,0,0,0,0,0.08974359,0.012820513,0,0,0,0.08974359
1917-11,0,0.054545455,0,0,0.090909091,0,0,0,0,0.03030303,0,0,0.13333333,0,0.066666667,0,0,0.018181818,0,0.03030303,0.024242424,0,0,0,0
1917-12,0.018867925,0,0,0,0,0.031446541,0.0062893082,0.0062893082,0,0.088050314,0,0.0062893082,0.056603774,0.025157233,0.10062893,0,0.062893082,0.0062893082,0,0.025157233,0,0,0,0,0.075471698
1917-13,0,0.06,0,0,0,0,0,0.035,0.005,0.19,0,0.01,0.02,0,0,0,0,0.05,0.045,0.06,0,0,0,0,0.035
1917-14,0,0,0,0,0.033057851,0,0.033057851,0,0,0.033057851,0,0,0.12396694,0,0.074380165,0,0,0,0.024793388,0,0.090909091,0,0,0,0
1917-15,0,0,0,0,0,0,0,0,0,0.15,0,0,0.2,0,0,0,0,0,0.016666667,0,0,0.016666667,0,0,0.11666667
1917-16,0,0.10483871,0,0,0.088709677,0,0,0.040322581,0,0.14516129,0,0,0,0,0,0.016129032,0,0,0,0.032258065,0,0,0,0,0.024193548
1917-17,0.0066225166,0,0,0,0.039735099,0,0,0.059602649,0,0.066225166,0,0,0.13245033,0,0,0,0,0,0,0,0,0,0.052980132,0,0.11258278
1917-18,0,0,0,0,0,0.013793103,0.11034483,0,0,0.048275862,0,0,0.096551724,0.020689655,0,0,0,0,0,0.075862069,0,0,0,0.020689655,0.082758621
1917-19,0.023622047,0,0,0,0,0,0.0078740157,0.039370079,0,0.070866142,0,0,0.094488189,0,0,0,0,0.0078740157,0.023622047,0,0,0,0.11023622,0,0.039370079
1917-20,0,0.064102564,0,0,0,0,0.0064102564,0.0064102564,0,0.057692308,0,0.038461538,0.064102564,0,0.044871795,0,0.14102564,0,0,0,0,0,0,0,0.070512821
1917-21,0,0,0,0,0,0,0,0,0,0.017857143,0,0,0.14285714,0.017857143,0.071428571,0,0,0,0,0,0,0,0,0.10714286,0.10714286
1917-22,0,0.12087912,0.010989011,0,0.010989011,0.010989011,0,0.010989011,0,0.15384615,0,0,0,0.032967033,0,0,0,0.021978022,0.043956044,0,0,0,0,0,0
1917-23,0,0,0,0.023809524,0.095238095,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0.023809524,0,0,0,0.023809524,0.023809524,0.11904762
1917-24,0,0.16666667,0,0,0,0.018518519,0,0.074074074,0,0.055555556,0,0.055555556,0.037037037,0,0.018518519,0.018518519,0,0.018518519,0,0,0,0,0,0,0
1917-25,0.010869565,0.02173913,0,0.010869565,0.032608696,0,0,0,0,0.097826087,0,0.010869565,0,0.02173913,0,0,0.054347826,0,0,0.086956522,0,0,0,0.010869565,0.065217391
1917-26,0.039473684,0.039473684,0,0,0,0,0,0,0.013157895,0,0,0.013157895,0.078947368,0,0.11842105,0,0.026315789,0.026315789,0,0,0.013157895,0,0.026315789,0,0
1917-27,0,0.097222222,0,0,0,0,0,0.013888889,0,0.125,0,0.013888889,0,0,0.013888889,0,0.041666667,0,0.125,0,0,0,0,0,0.013888889
1917-28,0,0.053571429,0,0,0,0.053571429,0,0,0,0.017857143,0,0,0.10714286,0,0,0,0,0.017857143,0,0,0,0,0.053571429,0.017857143,0.089285714
1917-29,0,0.044444444,0,0.022222222,0,0,0,0,0,0.044444444,0,0,0.022222222,0,0,0,0,0,0.2,0,0.022222222,0,0,0,0.15555556
1917-30,0,0,0,0.14,0,0,0,0,0,0.14,0,0,0.02,0,0.02,0.02,0,0,0.24,0,0,0,0.06,0,0
1917-31,0,0,0.063492063,0,0.079365079,0,0,0,0,0.031746032,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0,0,0.20634921
1917-32,0,0,0,0.13131313,0.01010101,0,0,0,0,0,0,0,0.070707071,0.18181818,0.01010101,0,0.080808081,0,0,0,0,0,0.03030303,0,0
1917-33,0.04,0,0,0,0,0.08,0,0,0,0,0,0,0.093333333,0,0,0,0,0,0.22666667,0.013333333,0,0,0.026666667,0,0
1917-34,0,0,0,0.2,0,0,0.05,0,0,0,0,0,0.025,0.15,0,0,0,0,0.025,0,0,0,0,0,0.05
1917-35,0.03125,0,0,0.17708333,0,0.072916667,0,0.010416667,0,0,0,0,0,0,0.052083333,0,0.041666667,0.020833333,0.052083333,0,0,0.010416667,0,0.041666667,0
1917-36,0,0,0,0.20833333,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0.20833333,0,0,0,0.020833333,0,0.083333333
1917-37,0,0,0,0,0.016393443,0.13114754,0.016393443,0,0,0,0.016393443,0,0.06557377,0,0,0.016393443,0.016393443,0,0.032786885,0.049180328,0,0,0,0,0.081967213
1917-38,0,0.063694268,0,0,0.025477707,0,0.057324841,0,0,0.063694268,0,0.012738854,0.01910828,0.0063694268,0.038216561,0,0.095541401,0,0,0.070063694,0,0,0,0,0
1917-39,0,0.015625,0,0,0.0390625,0,0,0,0.015625,0.1015625,0,0,0.140625,0,0,0,0.0625,0,0,0,0,0,0,0,0.03125
1917-40,0,0,0,0.02919708,0,0,0,0.080291971,0,0,0,0,0,0,0.051094891,0,0.10948905,0,0,0.10218978,0,0,0.01459854,0.0072992701,0.01459854
1918-1,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918-2,0.074712644,0,0,0.0057471264,0,0,0.017241379,0.028735632,0,0,0.040229885,0,0.074712644,0,0,0,0.045977011,0.022988506,0,0.051724138,0.0057471264,0,0,0,0
1918-3,0,0.033613445,0,0,0,0.092436975,0,0,0,0.11764706,0.042016807,0,0.0084033613,0,0,0,0.16806723,0.058823529,0.0084033613,0,0,0.0084033613,0.10084034,0,0
1918-4,0.02173913,0.036231884,0,0.079710145,0,0,0,0,0,0,0.0072463768,0.014492754,0,0.014492754,0,0,0.094202899,0.036231884,0.057971014,0,0,0.065217391,0,0,0.036231884
1918-5,0.033333333,0.033333333,0,0,0.0090909091,0,0,0,0.0060606061,0.18181818,0,0,0.096969697,0,0,0,0.057575758,0,0,0.036363636,0,0,0,0,0.03030303
1918-6,0.0092592593,0,0,0,0.092592593,0,0,0.037037037,0,0.11111111,0,0,0,0,0,0,0.037037037,0,0,0.12962963,0,0,0.046296296,0.046296296,0
1918-7,0,0.084558824,0,0,0.011029412,0,0.025735294,0.0073529412,0,0.033088235,0,0,0.0073529412,0.022058824,0.0036764706,0,0.058823529,0.029411765,0.044117647,0,0,0.014705882,0.0073529412,0.058823529,0.058823529
1918-8,0.012195122,0,0,0,0.073170732,0,0,0,0,0.048780488,0,0,0,0.073170732,0,0,0.097560976,0.12195122,0,0.024390244,0.012195122,0,0,0.012195122,0
1918-9,0.020408163,0.0068027211,0.013605442,0.034013605,0.047619048,0,0,0,0,0,0,0,0.10884354,0,0.013605442,0,0.0068027211,0,0.034013605,0,0.013605442,0.020408163,0.0068027211,0.074829932,0.047619048
1918-10,0,0,0,0,0.1,0,0.028571429,0.085714286,0,0.057142857,0,0,0.071428571,0,0,0,0,0.057142857,0,0.042857143,0,0.014285714,0,0.014285714,0
1918-11,0,0.019704433,0,0,0.093596059,0,0.049261084,0,0,0.0049261084,0,0.0098522167,0.024630542,0.054187192,0.098522167,0,0.068965517,0.0098522167,0,0,0,0,0,0.0098522167,0
