Source,Target,Weight,Type
1946-182,6,0.11111111,undirected
1946-182,9,0.22222222,undirected
1946-182,16,0.11111111,undirected
1946-183,6,0.11764706,undirected
1946-183,8,0.029411765,undirected
1946-183,10,0.029411765,undirected
1946-183,12,0.088235294,undirected
1946-183,16,0.088235294,undirected
1946-183,17,0.26470588,undirected
1946-184,2,0.043478261,undirected
1946-184,9,0.086956522,undirected
1946-184,17,0.13043478,undirected
1946-184,18,0.043478261,undirected
1946-184,20,0.2173913,undirected
1946-185,6,0.1,undirected
1946-185,8,0.1,undirected
1946-185,9,0.2,undirected
1946-185,19,0.2,undirected
1946-186,9,0.076923077,undirected
1946-186,15,0.15384615,undirected
1946-186,19,0.38461538,undirected
1946-187,0,0.125,undirected
1946-187,4,0.125,undirected
1946-187,9,0.0625,undirected
1946-187,17,0.1875,undirected
1946-188,9,0.25,undirected
1946-188,11,0.25,undirected
1946-188,13,0.25,undirected
1946-189,9,0.2,undirected
1946-189,13,0.6,undirected
1946-190,1,0.029411765,undirected
1946-190,3,0.073529412,undirected
1946-190,6,0.058823529,undirected
1946-190,9,0.13235294,undirected
1946-190,10,0.029411765,undirected
1946-190,13,0.073529412,undirected
1946-190,14,0.11764706,undirected
1946-190,16,0.029411765,undirected
1946-190,19,0.044117647,undirected
1946-190,22,0.014705882,undirected
1946-191,0,0.05,undirected
1946-191,2,0.033333333,undirected
1946-191,4,0.13333333,undirected
1946-191,8,0.033333333,undirected
1946-191,11,0.05,undirected
1946-191,13,0.033333333,undirected
1946-191,14,0.016666667,undirected
1946-191,15,0.016666667,undirected
1946-191,23,0.016666667,undirected
1946-192,3,0.11428571,undirected
1946-192,5,0.057142857,undirected
1946-192,6,0.15714286,undirected
1946-192,11,0.042857143,undirected
1946-192,12,0.057142857,undirected
1946-192,13,0.085714286,undirected
1946-192,17,0.042857143,undirected
1946-193,6,0.18309859,undirected
1946-193,7,0.070422535,undirected
1946-193,9,0.070422535,undirected
1946-193,12,0.014084507,undirected
1946-193,13,0.070422535,undirected
1946-193,16,0.014084507,undirected
1946-193,17,0.070422535,undirected
1946-193,18,0.028169014,undirected
1946-193,19,0.15492958,undirected
1946-194,1,0.022727273,undirected
1946-194,3,0.022727273,undirected
1946-194,7,0.022727273,undirected
1946-194,9,0.11363636,undirected
1946-194,13,0.13636364,undirected
1946-194,16,0.022727273,undirected
1946-194,23,0.13636364,undirected
1946-195,0,0.039473684,undirected
1946-195,2,0.052631579,undirected
1946-195,3,0.17105263,undirected
1946-195,5,0.026315789,undirected
1946-195,6,0.065789474,undirected
1946-195,8,0.013157895,undirected
1946-195,9,0.013157895,undirected
1946-195,11,0.15789474,undirected
1946-195,12,0.013157895,undirected
1946-195,14,0.026315789,undirected
1946-196,3,0.079365079,undirected
1946-196,5,0.047619048,undirected
1946-196,10,0.079365079,undirected
1946-196,11,0.047619048,undirected
1946-196,12,0.095238095,undirected
1946-196,13,0.12698413,undirected
1946-196,15,0.015873016,undirected
1946-196,16,0.031746032,undirected
1946-197,3,0.15384615,undirected
1946-197,11,0.076923077,undirected
1946-197,15,0.038461538,undirected
1946-197,17,0.23076923,undirected
1946-198,3,0.010989011,undirected
1946-198,4,0.021978022,undirected
1946-198,5,0.032967033,undirected
1946-198,6,0.098901099,undirected
1946-198,8,0.010989011,undirected
1946-198,9,0.010989011,undirected
1946-198,10,0.010989011,undirected
1946-198,11,0.13186813,undirected
1946-198,13,0.10989011,undirected
1946-198,15,0.021978022,undirected
1946-198,16,0.10989011,undirected
1946-198,23,0.010989011,undirected
1946-199,0,0.037037037,undirected
1946-199,2,0.037037037,undirected
1946-199,3,0.14814815,undirected
1946-199,7,0.11111111,undirected
1946-199,16,0.11111111,undirected
1946-199,17,0.074074074,undirected
1946-199,21,0.037037037,undirected
1946-200,0,0.028571429,undirected
1946-200,8,0.11428571,undirected
1946-200,9,0.028571429,undirected
1946-200,13,0.085714286,undirected
1946-200,14,0.028571429,undirected
1946-200,16,0.057142857,undirected
1946-200,21,0.085714286,undirected
1946-201,3,0.16901408,undirected
1946-201,6,0.098591549,undirected
1946-201,9,0.12676056,undirected
1946-201,13,0.12676056,undirected
1946-201,15,0.028169014,undirected
1946-202,0,0.042253521,undirected
1946-202,3,0.028169014,undirected
1946-202,4,0.014084507,undirected
1946-202,6,0.014084507,undirected
1946-202,12,0.098591549,undirected
1946-202,13,0.084507042,undirected
1946-202,16,0.098591549,undirected
1946-202,23,0.14084507,undirected
1946-202,24,0.056338028,undirected
1946-203,4,0.10714286,undirected
1946-203,10,0.053571429,undirected
1946-203,12,0.125,undirected
1946-203,19,0.035714286,undirected
1946-203,21,0.017857143,undirected
1946-203,24,0.017857143,undirected
1946-204,9,0.10714286,undirected
1946-204,11,0.14285714,undirected
1946-204,13,0.071428571,undirected
1946-204,17,0.14285714,undirected
1946-204,20,0.035714286,undirected
1946-204,23,0.035714286,undirected
1946-205,8,0.5,undirected
1946-205,13,0.5,undirected
1946-206,3,0.1,undirected
1946-206,6,0.1375,undirected
1946-206,9,0.125,undirected
1946-206,10,0.0625,undirected
1946-206,17,0.0125,undirected
1946-207,3,0.030769231,undirected
1946-207,6,0.27692308,undirected
1946-207,9,0.076923077,undirected
1946-207,10,0.076923077,undirected
1946-207,17,0.046153846,undirected
1946-208,6,0.14583333,undirected
1946-208,9,0.10416667,undirected
1946-208,10,0.0625,undirected
1946-208,12,0.0625,undirected
1946-208,16,0.083333333,undirected
1946-208,21,0.020833333,undirected
1946-208,23,0.10416667,undirected
1946-209,3,0.32173913,undirected
1946-209,6,0.095652174,undirected
1946-209,9,0.0086956522,undirected
1946-209,11,0.017391304,undirected
1946-209,12,0.043478261,undirected
1946-209,17,0.043478261,undirected
1946-210,1,0.028571429,undirected
1946-210,2,0.057142857,undirected
1946-210,6,0.14285714,undirected
1946-210,13,0.085714286,undirected
1946-210,17,0.028571429,undirected
1946-210,21,0.057142857,undirected
1946-211,9,0.066666667,undirected
1946-211,11,0.2,undirected
1946-211,15,0.13333333,undirected
1946-211,24,0.066666667,undirected
1946-212,0,0.012658228,undirected
1946-212,5,0.037974684,undirected
1946-212,7,0.088607595,undirected
1946-212,9,0.12658228,undirected
1946-212,11,0.050632911,undirected
1946-212,18,0.10126582,undirected
1946-212,22,0.012658228,undirected
1946-212,24,0.050632911,undirected
1946-213,0,0.08,undirected
1946-213,4,0.08,undirected
1946-213,6,0.16,undirected
1946-213,8,0.06,undirected
1946-213,9,0.08,undirected
1946-213,11,0.02,undirected
1946-213,12,0.02,undirected
1946-213,23,0.02,undirected
1946-214,8,0.4,undirected
1946-214,11,0.4,undirected
1946-215,6,0.27777778,undirected
1946-215,10,0.018518519,undirected
1946-215,11,0.14814815,undirected
1946-215,16,0.037037037,undirected
1946-215,22,0.037037037,undirected
1946-216,3,0.013888889,undirected
1946-216,6,0.15277778,undirected
1946-216,7,0.041666667,undirected
1946-216,11,0.097222222,undirected
1946-216,12,0.013888889,undirected
1946-216,13,0.083333333,undirected
1946-216,16,0.097222222,undirected
1946-216,19,0.027777778,undirected
1946-217,0,0.022222222,undirected
1946-217,5,0.11111111,undirected
1946-217,6,0.088888889,undirected
1946-217,9,0.088888889,undirected
1946-217,11,0.11111111,undirected
1946-217,13,0.044444444,undirected
1946-217,14,0.022222222,undirected
1946-217,24,0.13333333,undirected
1946-218,13,0.75,undirected
1946-219,1,0.016129032,undirected
1946-219,2,0.048387097,undirected
1946-219,3,0.11290323,undirected
1946-219,4,0.016129032,undirected
1946-219,6,0.016129032,undirected
1946-219,12,0.048387097,undirected
1946-219,13,0.064516129,undirected
1946-219,16,0.016129032,undirected
1946-219,18,0.016129032,undirected
1946-219,20,0.016129032,undirected
1946-219,22,0.032258065,undirected
1946-219,24,0.064516129,undirected
1946-220,0,0.056603774,undirected
1946-220,3,0.22641509,undirected
1946-220,6,0.094339623,undirected
1946-220,12,0.037735849,undirected
1946-220,19,0.037735849,undirected
1946-220,23,0.056603774,undirected
1946-220,24,0.056603774,undirected
1946-221,1,0.098765432,undirected
1946-221,3,0.049382716,undirected
1946-221,11,0.024691358,undirected
1946-221,13,0.20987654,undirected
1946-221,15,0.049382716,undirected
1946-221,16,0.037037037,undirected
1946-221,18,0.037037037,undirected
1946-221,24,0.074074074,undirected
1946-222,8,0.4375,undirected
1946-222,11,0.0625,undirected
1946-222,15,0.0625,undirected
1946-222,16,0.0625,undirected
1946-223,4,0.018181818,undirected
1946-223,12,0.072727273,undirected
1946-223,13,0.072727273,undirected
1946-223,14,0.090909091,undirected
1946-223,16,0.018181818,undirected
1946-223,17,0.25454545,undirected
1946-223,19,0.054545455,undirected
1946-224,0,0.25,undirected
1946-224,13,0.41666667,undirected
1946-224,17,0.083333333,undirected
1946-225,11,0.023809524,undirected
1946-225,13,0.14285714,undirected
1946-225,16,0.21428571,undirected
1946-225,17,0.047619048,undirected
1946-225,18,0.19047619,undirected
1946-225,21,0.047619048,undirected
1946-226,9,0.0625,undirected
1946-226,13,0.3125,undirected
1946-226,17,0.125,undirected
1946-226,21,0.0625,undirected
1946-226,24,0.0625,undirected
1946-227,1,0.16666667,undirected
1946-227,3,0.041666667,undirected
1946-227,7,0.020833333,undirected
1946-227,10,0.125,undirected
1946-227,13,0.041666667,undirected
1946-227,16,0.041666667,undirected
1946-228,2,0.051020408,undirected
1946-228,3,0.10204082,undirected
1946-228,6,0.020408163,undirected
1946-228,12,0.020408163,undirected
1946-228,13,0.24489796,undirected
1946-228,16,0.10204082,undirected
1946-228,18,0.1122449,undirected
1946-229,2,0.048780488,undirected
1946-229,9,0.024390244,undirected
1946-229,11,0.024390244,undirected
1946-229,13,0.31707317,undirected
1946-229,19,0.12195122,undirected
1946-229,24,0.097560976,undirected
1946-230,0,0.01010101,undirected
1946-230,4,0.04040404,undirected
1946-230,6,0.050505051,undirected
1946-230,9,0.1010101,undirected
1946-230,13,0.03030303,undirected
1946-230,15,0.04040404,undirected
1946-230,16,0.050505051,undirected
1946-230,17,0.16161616,undirected
1946-230,24,0.050505051,undirected
1946-231,2,0.011627907,undirected
1946-231,3,0.069767442,undirected
1946-231,4,0.10465116,undirected
1946-231,6,0.011627907,undirected
1946-231,13,0.046511628,undirected
1946-231,15,0.093023256,undirected
1946-231,16,0.023255814,undirected
1946-231,17,0.058139535,undirected
1946-231,24,0.058139535,undirected
1946-232,4,0.24390244,undirected
1946-232,6,0.12195122,undirected
1946-232,13,0.12195122,undirected
1946-232,17,0.024390244,undirected
1946-233,4,0.11340206,undirected
1946-233,13,0.21649485,undirected
1946-233,16,0.12371134,undirected
1946-233,17,0.030927835,undirected
1946-233,18,0.11340206,undirected
1946-233,19,0.010309278,undirected
1946-234,2,0.068181818,undirected
1946-234,8,0.22727273,undirected
1946-234,13,0.13636364,undirected
1946-234,17,0.11363636,undirected
1946-234,20,0.022727273,undirected
1946-234,23,0.022727273,undirected
1946-235,3,1,undirected
1946-236,3,0.14851485,undirected
1946-236,5,0.0099009901,undirected
1946-236,11,0.01980198,undirected
1946-236,13,0.02970297,undirected
1946-236,16,0.099009901,undirected
1946-236,19,0.1980198,undirected
1946-236,21,0.01980198,undirected
1946-236,23,0.0099009901,undirected
1946-237,16,0.25925926,undirected
1946-237,18,0.074074074,undirected
1946-237,19,0.18518519,undirected
1946-237,22,0.074074074,undirected
1946-238,0,0.051282051,undirected
1946-238,3,0.29059829,undirected
1946-238,4,0.068376068,undirected
1946-238,9,0.034188034,undirected
1946-238,17,0.085470085,undirected
1946-238,19,0.034188034,undirected
1946-238,23,0.0085470085,undirected
1946-239,3,0.20588235,undirected
1946-239,6,0.029411765,undirected
1946-239,9,0.12745098,undirected
1946-239,14,0.0098039216,undirected
1946-239,15,0.039215686,undirected
1946-239,17,0.11764706,undirected
1946-239,22,0.039215686,undirected
1946-240,3,0.17647059,undirected
1946-240,4,0.29411765,undirected
1946-240,6,0.11764706,undirected
1946-240,13,0.23529412,undirected
1946-241,0,0.071428571,undirected
1946-241,3,0.19047619,undirected
1946-241,6,0.26190476,undirected
1946-241,12,0.071428571,undirected
1946-242,0,0.042253521,undirected
1946-242,3,0.18309859,undirected
1946-242,4,0.042253521,undirected
1946-242,5,0.014084507,undirected
1946-242,6,0.014084507,undirected
1946-242,12,0.056338028,undirected
1946-242,16,0.056338028,undirected
1946-242,19,0.070422535,undirected
1946-243,0,0.0625,undirected
1946-243,2,0.03125,undirected
1946-243,3,0.15625,undirected
1946-243,4,0.03125,undirected
1946-243,9,0.0625,undirected
1946-243,11,0.125,undirected
1946-243,16,0.03125,undirected
1946-244,6,1,undirected
1946-245,3,0.015384615,undirected
1946-245,6,0.030769231,undirected
1946-245,12,0.046153846,undirected
1946-245,16,0.18461538,undirected
1946-245,17,0.2,undirected
1946-245,24,0.092307692,undirected
1946-246,3,0.039215686,undirected
1946-246,5,0.019607843,undirected
1946-246,6,0.098039216,undirected
1946-246,7,0.019607843,undirected
1946-246,13,0.21568627,undirected
1946-246,15,0.039215686,undirected
1946-246,24,0.11764706,undirected
1946-247,0,0.047619048,undirected
1946-247,3,0.11904762,undirected
1946-247,6,0.23809524,undirected
1946-247,8,0.023809524,undirected
1946-247,11,0.047619048,undirected
1946-247,16,0.047619048,undirected
1946-248,4,0.022222222,undirected
1946-248,5,0.15555556,undirected
1946-248,6,0.044444444,undirected
1946-248,11,0.022222222,undirected
1946-248,12,0.022222222,undirected
1946-248,13,0.022222222,undirected
1946-248,15,0.088888889,undirected
1946-248,16,0.13333333,undirected
1946-248,23,0.022222222,undirected
1946-249,5,0.13888889,undirected
1946-249,11,0.083333333,undirected
1946-249,12,0.027777778,undirected
1946-249,16,0.083333333,undirected
1946-249,17,0.16666667,undirected
1946-250,1,0.035971223,undirected
1946-250,3,0.043165468,undirected
1946-250,5,0.021582734,undirected
1946-250,6,0.15827338,undirected
1946-250,11,0.014388489,undirected
1946-250,13,0.10071942,undirected
1946-250,17,0.043165468,undirected
1946-250,24,0.09352518,undirected
1946-251,6,0.2020202,undirected
1946-251,10,0.01010101,undirected
1946-251,11,0.050505051,undirected
1946-251,13,0.1010101,undirected
1946-251,17,0.03030303,undirected
1946-251,22,0.080808081,undirected
1946-252,2,0.028571429,undirected
1946-252,4,0.11428571,undirected
1946-252,6,0.028571429,undirected
1946-252,12,0.085714286,undirected
1946-252,13,0.11428571,undirected
1946-252,14,0.057142857,undirected
1946-252,23,0.028571429,undirected
1946-252,24,0.057142857,undirected
1946-253,3,0.0063291139,undirected
1946-253,5,0.037974684,undirected
1946-253,6,0.075949367,undirected
1946-253,11,0.050632911,undirected
1946-253,12,0.025316456,undirected
1946-253,16,0.13924051,undirected
1946-253,17,0.044303797,undirected
1946-253,19,0.088607595,undirected
1946-253,24,0.012658228,undirected
1946-254,3,0.066666667,undirected
1946-254,4,0.026666667,undirected
1946-254,9,0.026666667,undirected
1946-254,15,0.13333333,undirected
1946-254,16,0.26666667,undirected
1946-254,17,0.026666667,undirected
1946-255,0,0.010869565,undirected
1946-255,2,0.02173913,undirected
1946-255,3,0.032608696,undirected
1946-255,12,0.10869565,undirected
1946-255,13,0.076086957,undirected
1946-255,16,0.010869565,undirected
1946-255,18,0.14130435,undirected
1946-255,19,0.032608696,undirected
1946-255,24,0.043478261,undirected
1946-256,0,0.019607843,undirected
1946-256,1,0.098039216,undirected
1946-256,3,0.058823529,undirected
1946-256,4,0.039215686,undirected
1946-256,6,0.17647059,undirected
1946-256,7,0.019607843,undirected
1946-256,12,0.019607843,undirected
1946-256,17,0.019607843,undirected
1946-256,21,0.019607843,undirected
1946-256,24,0.019607843,undirected
1946-257,0,0.04494382,undirected
1946-257,2,0.06741573,undirected
1946-257,6,0.011235955,undirected
1946-257,8,0.06741573,undirected
1946-257,13,0.078651685,undirected
1946-257,16,0.13483146,undirected
1946-257,18,0.12359551,undirected
1946-258,1,0.060606061,undirected
1946-258,4,0.03030303,undirected
1946-258,7,0.090909091,undirected
1946-258,13,0.090909091,undirected
1946-258,15,0.060606061,undirected
1946-258,16,0.060606061,undirected
1946-258,18,0.090909091,undirected
1946-259,0,0.5,undirected
1946-259,15,0.5,undirected
1946-260,0,0.23913043,undirected
1946-260,2,0.13043478,undirected
1946-260,5,0.043478261,undirected
1946-260,11,0.02173913,undirected
1946-260,17,0.02173913,undirected
1946-260,24,0.02173913,undirected
1946-261,0,0.17391304,undirected
1946-261,3,0.02173913,undirected
1946-261,6,0.02173913,undirected
1946-261,7,0.065217391,undirected
1946-261,8,0.043478261,undirected
1946-261,11,0.02173913,undirected
1946-261,15,0.043478261,undirected
1946-261,23,0.02173913,undirected
1946-262,0,0.31578947,undirected
1946-262,6,0.078947368,undirected
1946-262,13,0.039473684,undirected
1946-262,17,0.052631579,undirected
1946-263,0,0.26086957,undirected
1946-263,3,0.014492754,undirected
1946-263,8,0.043478261,undirected
1946-263,10,0.014492754,undirected
1946-263,14,0.043478261,undirected
1946-263,18,0.014492754,undirected
1946-263,20,0.014492754,undirected
1946-263,23,0.057971014,undirected
1946-264,0,0.27835052,undirected
1946-264,12,0.041237113,undirected
1946-264,13,0.030927835,undirected
1946-264,14,0.072164948,undirected
1946-264,15,0.020618557,undirected
1946-264,17,0.06185567,undirected
1946-264,24,0.010309278,undirected
1946-265,0,0.18918919,undirected
1946-265,1,0.027027027,undirected
1946-265,4,0.013513514,undirected
1946-265,8,0.054054054,undirected
1946-265,13,0.013513514,undirected
1946-265,14,0.040540541,undirected
1946-265,17,0.21621622,undirected
1946-265,21,0.013513514,undirected
1946-266,1,0.13333333,undirected
1946-266,6,0.1,undirected
1946-266,15,0.1,undirected
1946-266,16,0.16666667,undirected
1946-266,23,0.033333333,undirected
1946-267,4,1,undirected
1946-268,0,0.021978022,undirected
1946-268,1,0.021978022,undirected
1946-268,4,0.10989011,undirected
1946-268,6,0.032967033,undirected
1946-268,8,0.021978022,undirected
1946-268,9,0.076923077,undirected
1946-268,10,0.010989011,undirected
1946-268,11,0.065934066,undirected
1946-268,17,0.26373626,undirected
1946-268,24,0.010989011,undirected
1946-269,0,0.066666667,undirected
1946-269,6,0.16666667,undirected
1946-269,8,0.066666667,undirected
1946-269,9,0.033333333,undirected
1946-269,17,0.16666667,undirected
1946-270,0,0.03125,undirected
1946-270,6,0.052083333,undirected
1946-270,8,0.1875,undirected
1946-270,15,0.0625,undirected
1946-270,17,0.26041667,undirected
1946-270,20,0.020833333,undirected
1946-271,0,0.022222222,undirected
1946-271,6,0.13333333,undirected
1946-271,12,0.022222222,undirected
1946-271,13,0.022222222,undirected
1946-271,17,0.35555556,undirected
1946-271,22,0.022222222,undirected
1946-272,0,0.14814815,undirected
1946-272,2,0.018518519,undirected
1946-272,4,0.12962963,undirected
1946-272,8,0.14814815,undirected
1946-272,16,0.074074074,undirected
1946-272,18,0.11111111,undirected
1946-273,0,0.024390244,undirected
1946-273,2,0.097560976,undirected
1946-273,4,0.24390244,undirected
1946-273,6,0.12195122,undirected
1946-273,8,0.073170732,undirected
1946-273,21,0.048780488,undirected
1946-274,0,0.068965517,undirected
1946-274,6,0.10344828,undirected
1946-274,8,0.17241379,undirected
1946-274,14,0.10344828,undirected
1946-274,17,0.034482759,undirected
1946-275,2,0.026315789,undirected
1946-275,6,0.052631579,undirected
1946-275,8,0.13157895,undirected
1946-275,13,0.13157895,undirected
1946-275,15,0.10526316,undirected
1946-275,17,0.078947368,undirected
1946-275,24,0.026315789,undirected
1946-276,8,0.66666667,undirected
1946-276,18,0.33333333,undirected
1946-277,4,0.18181818,undirected
1946-277,11,0.045454545,undirected
1946-277,17,0.18181818,undirected
1946-277,22,0.045454545,undirected
1946-278,4,0.055555556,undirected
1946-278,8,0.055555556,undirected
1946-278,11,0.11111111,undirected
1946-278,14,0.22222222,undirected
1946-278,16,0.055555556,undirected
1946-278,18,0.11111111,undirected
1946-278,23,0.055555556,undirected
1946-279,0,0.090909091,undirected
1946-279,6,0.18181818,undirected
1946-279,12,0.18181818,undirected
1946-279,17,0.18181818,undirected
1946-279,18,0.090909091,undirected
1946-280,3,0.17391304,undirected
1946-280,5,0.02173913,undirected
1946-280,6,0.23913043,undirected
1946-280,9,0.086956522,undirected
1946-280,11,0.086956522,undirected
1946-280,18,0.02173913,undirected
1946-280,23,0.065217391,undirected
1946-281,0,0.023529412,undirected
1946-281,1,0.058823529,undirected
1946-281,3,0.094117647,undirected
1946-281,8,0.035294118,undirected
1946-281,9,0.011764706,undirected
1946-281,10,0.047058824,undirected
1946-281,16,0.10588235,undirected
1946-281,17,0.17647059,undirected
1946-282,3,0.3,undirected
1946-282,13,0.2,undirected
1946-283,3,0.10344828,undirected
1946-283,5,0.068965517,undirected
1946-283,9,0.068965517,undirected
1946-283,11,0.10344828,undirected
1946-283,13,0.034482759,undirected
1946-283,16,0.068965517,undirected
1946-283,21,0.034482759,undirected
1946-283,24,0.034482759,undirected
1946-284,2,0.073170732,undirected
1946-284,4,0.097560976,undirected
1946-284,6,0.06097561,undirected
1946-284,10,0.036585366,undirected
1946-284,13,0.085365854,undirected
1946-284,17,0.085365854,undirected
1946-284,18,0.036585366,undirected
1946-284,22,0.024390244,undirected
1946-284,24,0.012195122,undirected
1946-285,0,0.076190476,undirected
1946-285,3,0.11428571,undirected
1946-285,4,0.066666667,undirected
1946-285,5,0.095238095,undirected
1946-285,6,0.038095238,undirected
1946-285,8,0.028571429,undirected
1946-285,12,0.028571429,undirected
1946-285,14,0.057142857,undirected
1946-285,15,0.019047619,undirected
1946-285,16,0.019047619,undirected
1946-285,17,0.019047619,undirected
1946-285,18,0.0095238095,undirected
1946-286,0,0.03030303,undirected
1946-286,3,0.13131313,undirected
1946-286,5,0.01010101,undirected
1946-286,6,0.04040404,undirected
1946-286,8,0.01010101,undirected
1946-286,12,0.04040404,undirected
1946-286,16,0.1010101,undirected
1946-286,17,0.14141414,undirected
1946-286,19,0.04040404,undirected
1946-286,23,0.02020202,undirected
1946-286,24,0.050505051,undirected
1946-287,5,0.11111111,undirected
1946-287,6,0.17777778,undirected
1946-287,11,0.022222222,undirected
1946-287,17,0.17777778,undirected
1946-288,3,0.090909091,undirected
1946-288,9,0.090909091,undirected
1946-288,10,0.090909091,undirected
1946-288,11,0.045454545,undirected
1946-288,16,0.22727273,undirected
1946-289,1,0.02189781,undirected
1946-289,3,0.094890511,undirected
1946-289,4,0.01459854,undirected
1946-289,8,0.21167883,undirected
1946-289,11,0.04379562,undirected
1946-289,16,0.065693431,undirected
1946-289,17,0.080291971,undirected
1946-289,18,0.02919708,undirected
1946-289,19,0.02919708,undirected
1946-290,0,0.021505376,undirected
1946-290,3,0.13978495,undirected
1946-290,8,0.053763441,undirected
1946-290,9,0.010752688,undirected
1946-290,11,0.021505376,undirected
1946-290,17,0.30107527,undirected
1946-290,19,0.064516129,undirected
1946-291,0,0.06557377,undirected
1946-291,3,0.13114754,undirected
1946-291,8,0.19672131,undirected
1946-291,9,0.016393443,undirected
1946-291,13,0.049180328,undirected
1946-291,17,0.081967213,undirected
1946-291,20,0.06557377,undirected
1946-292,2,0.032258065,undirected
1946-292,3,0.048387097,undirected
1946-292,6,0.032258065,undirected
1946-292,16,0.032258065,undirected
1946-292,17,0.16129032,undirected
1946-292,19,0.032258065,undirected
1946-292,22,0.016129032,undirected
1946-292,23,0.19354839,undirected
1946-293,2,0.060606061,undirected
1946-293,7,0.03030303,undirected
1946-293,9,0.03030303,undirected
1946-293,11,0.060606061,undirected
1946-293,14,0.060606061,undirected
1946-293,15,0.12121212,undirected
1946-294,2,0.5,undirected
1946-294,18,0.25,undirected
1946-295,1,0.02173913,undirected
1946-295,2,0.02173913,undirected
1946-295,4,0.02173913,undirected
1946-295,6,0.02173913,undirected
1946-295,13,0.086956522,undirected
1946-295,14,0.043478261,undirected
1946-295,18,0.043478261,undirected
1946-295,19,0.2173913,undirected
1946-295,22,0.043478261,undirected
1946-295,24,0.02173913,undirected
1946-296,2,0.03030303,undirected
1946-296,4,0.075757576,undirected
1946-296,5,0.090909091,undirected
1946-296,9,0.015151515,undirected
1946-296,11,0.03030303,undirected
1946-296,16,0.015151515,undirected
1946-296,18,0.18181818,undirected
1946-296,19,0.045454545,undirected
1946-297,1,0.016393443,undirected
1946-297,8,0.049180328,undirected
1946-297,13,0.016393443,undirected
1946-297,15,0.016393443,undirected
1946-297,16,0.049180328,undirected
1946-297,17,0.16393443,undirected
1946-297,18,0.14754098,undirected
1946-297,19,0.06557377,undirected
1946-297,24,0.016393443,undirected
1946-298,6,0.20238095,undirected
1946-298,13,0.10714286,undirected
1946-298,14,0.011904762,undirected
1946-298,18,0.011904762,undirected
1946-298,19,0.13095238,undirected
1946-298,24,0.13095238,undirected
1946-299,1,0.026315789,undirected
1946-299,2,0.092105263,undirected
1946-299,3,0.026315789,undirected
1946-299,4,0.10526316,undirected
1946-299,6,0.065789474,undirected
1946-299,9,0.039473684,undirected
1946-299,11,0.039473684,undirected
1946-299,12,0.013157895,undirected
1946-299,16,0.026315789,undirected
1946-299,18,0.078947368,undirected
1946-299,19,0.026315789,undirected
1946-300,2,0.067669173,undirected
1946-300,3,0.060150376,undirected
1946-300,4,0.030075188,undirected
1946-300,6,0.13533835,undirected
1946-300,9,0.022556391,undirected
1946-300,17,0.060150376,undirected
1946-300,18,0.11278195,undirected
1946-300,19,0.082706767,undirected
1946-301,1,0.049382716,undirected
1946-301,2,0.037037037,undirected
1946-301,6,0.11111111,undirected
1946-301,13,0.098765432,undirected
1946-301,14,0.012345679,undirected
1946-301,16,0.16049383,undirected
1946-301,18,0.037037037,undirected
1946-301,19,0.037037037,undirected
1946-302,18,1,undirected
1946-303,4,0.093333333,undirected
1946-303,6,0.073333333,undirected
1946-303,8,0.20666667,undirected
1946-303,12,0.033333333,undirected
1946-303,13,0.06,undirected
1946-303,14,0.0066666667,undirected
1946-303,15,0.013333333,undirected
1946-303,16,0.033333333,undirected
1946-303,18,0.026666667,undirected
1946-303,19,0.026666667,undirected
1946-303,22,0.04,undirected
1946-303,24,0.0066666667,undirected
1946-304,1,0.039215686,undirected
1946-304,2,0.21568627,undirected
1946-304,3,0.15686275,undirected
1946-304,8,0.039215686,undirected
1946-304,14,0.019607843,undirected
1946-304,17,0.058823529,undirected
1946-304,24,0.039215686,undirected
1946-305,0,0.046875,undirected
1946-305,2,0.03125,undirected
1946-305,4,0.171875,undirected
1946-305,6,0.046875,undirected
1946-305,8,0.21875,undirected
1946-305,24,0.015625,undirected
1946-306,4,0.11764706,undirected
1946-306,8,0.058823529,undirected
1946-306,15,0.11764706,undirected
1946-306,18,0.039215686,undirected
1946-306,20,0.11764706,undirected
1946-306,21,0.039215686,undirected
1946-307,4,1,undirected
1946-308,1,0.010752688,undirected
1946-308,3,0.032258065,undirected
1946-308,4,0.075268817,undirected
1946-308,6,0.22580645,undirected
1946-308,11,0.010752688,undirected
1946-308,13,0.096774194,undirected
1946-308,15,0.010752688,undirected
1946-308,20,0.043010753,undirected
1946-309,2,0.020618557,undirected
1946-309,4,0.030927835,undirected
1946-309,6,0.092783505,undirected
1946-309,8,0.072164948,undirected
1946-309,9,0.020618557,undirected
1946-309,10,0.030927835,undirected
1946-309,11,0.020618557,undirected
1946-309,13,0.06185567,undirected
1946-309,14,0.030927835,undirected
1946-309,17,0.10309278,undirected
1946-310,1,0.033333333,undirected
1946-310,3,0.17777778,undirected
1946-310,7,0.12222222,undirected
1946-310,9,0.044444444,undirected
1946-310,10,0.011111111,undirected
1946-310,11,0.011111111,undirected
1946-310,13,0.033333333,undirected
1946-310,16,0.1,undirected
1946-310,17,0.077777778,undirected
1946-311,0,0.076923077,undirected
1946-311,3,0.10576923,undirected
1946-311,4,0.076923077,undirected
1946-311,6,0.028846154,undirected
1946-311,7,0.0096153846,undirected
1946-311,8,0.0096153846,undirected
1946-311,10,0.0096153846,undirected
